title,company_name,location_name,category_name,salary_min,salary_max,salary_avg,contract_type,contract_time,currency
Builder (Self-Employed),MyJobQuote,"Wiltshire, South West England",Trade & Construction Jobs,49646.45,49646.45,49646.45,contract,Unknown,GBP
Builder (Self-Employed),MyJobQuote,"Pembrokeshire, Wales",Trade & Construction Jobs,51154.0,51154.0,51154.0,contract,Unknown,GBP
Apprentice Chef,The Army,UK,Hospitality & Catering Jobs,26334.0,26334.0,26334.0,permanent,full_time,GBP
Building Services Manager (Mechanical),HAYS,"Peterborough, Eastern England",Trade & Construction Jobs,50520.59,50520.59,50520.59,Unknown,full_time,GBP
Decorator (Self-Employed),MyJobQuote,"Lancashire, North West England",Trade & Construction Jobs,43925.75,43925.75,43925.75,contract,Unknown,GBP
Decorator (Self-Employed),MyJobQuote,"Basildon, Essex",Trade & Construction Jobs,41838.61,41838.61,41838.61,contract,Unknown,GBP
Tiler (Self-Employed),MyJobQuote,"Fareham, Hampshire",Trade & Construction Jobs,50087.06,50087.06,50087.06,contract,Unknown,GBP
Tiler (Self-Employed),MyJobQuote,"Horsham, West Sussex",Trade & Construction Jobs,61686.44,61686.44,61686.44,contract,Unknown,GBP
Builder (Self-Employed),MyJobQuote,"Altrincham, Greater Manchester",Trade & Construction Jobs,39682.93,39682.93,39682.93,contract,Unknown,GBP
Theatre Practitioner - Scrub RN/ODP,Ramsay Health Care,"Tresillian, Newquay",Healthcare & Nursing Jobs,34194.34,34194.34,34194.34,Unknown,full_time,GBP
SEN Teacher,Targeted Provision Ltd,"Aylesbury, Buckinghamshire",Teaching Jobs,58240.0,72800.0,65520.0,Unknown,part_time,GBP
Kitchen Fitter (Self-Employed),MyJobQuote,"Bromsgrove, Worcestershire",Trade & Construction Jobs,46311.12,46311.12,46311.12,contract,Unknown,GBP
Decorator (Self-Employed),MyJobQuote,"North London, London",Maintenance Jobs,42041.36,42041.36,42041.36,contract,Unknown,GBP
Builder (Self-Employed),MyJobQuote,"Altrincham, Greater Manchester",Trade & Construction Jobs,41601.4,41601.4,41601.4,contract,Unknown,GBP
Site Manager,HAYS,"Liverpool, Merseyside",Trade & Construction Jobs,51005.57,51005.57,51005.57,Unknown,Unknown,GBP
Kitchen Fitter (Self-Employed),MyJobQuote,"Ingatestone, Essex",Trade & Construction Jobs,44101.84,44101.84,44101.84,contract,Unknown,GBP
Builder (Self-Employed),MyJobQuote,"Rhondda Cynon Taff, Wales",Trade & Construction Jobs,44617.57,44617.57,44617.57,contract,Unknown,GBP
Delivery Driver (Part Time 24 hours) - Andover,Ocado Logistics,"Andover, Hampshire",Part time Jobs,13.0,13.0,13.0,permanent,part_time,GBP
Bathroom Fitter (Self-Employed),MyJobQuote,"Solihull, West Midlands",Trade & Construction Jobs,43284.69,43284.69,43284.69,contract,Unknown,GBP
Painter & Decorator (Self-Employed),MyJobQuote,"Scunthorpe, North Lincolnshire",Trade & Construction Jobs,45001.75,45001.75,45001.75,contract,Unknown,GBP
Kitchen Fitter (Self-Employed),MyJobQuote,"Normanton, West Yorkshire",Trade & Construction Jobs,45906.27,45906.27,45906.27,contract,Unknown,GBP
Maintenance Electrician Kent,HAYS,"Kent, South East England",Trade & Construction Jobs,42517.05,42517.05,42517.05,contract,Unknown,GBP
SEND Teacher,Targeted Provision Ltd,"Dorchester, Dorset",Teaching Jobs,58240.0,72800.0,65520.0,Unknown,part_time,GBP
Quantity Surveyor,HAYS,"Edinburgh, Scotland",Trade & Construction Jobs,57998.09,57998.09,57998.09,Unknown,Unknown,GBP
Tiler (Self-Employed),MyJobQuote,"Clapham Junction, South West London",Trade & Construction Jobs,53617.22,53617.22,53617.22,contract,Unknown,GBP
Roadside Mechanic,RAC,"Oxford Circus, Central London",Engineering Jobs,53617.22,66000.0,59808.61,Unknown,full_time,GBP
SLD Tutor,Targeted Provision Ltd,"Handbridge, Chester",Teaching Jobs,58240.0,72800.0,65520.0,Unknown,part_time,GBP
Decorator (Self-Employed),MyJobQuote,"Tamworth, Staffordshire",Trade & Construction Jobs,44472.96,44472.96,44472.96,contract,Unknown,GBP
Decorator (Self-Employed),MyJobQuote,"Orpington, London",Trade & Construction Jobs,49680.6,49680.6,49680.6,contract,Unknown,GBP
Legal Biller,HAYS,"London, UK",Accounting & Finance Jobs,37371.75,37371.75,37371.75,contract,Unknown,GBP
Bathroom Fitter (Self-Employed),MyJobQuote,"West Berkshire, South East England",Trade & Construction Jobs,47003.01,47003.01,47003.01,contract,Unknown,GBP
Accounts Manager,HAYS,"Cambridge, Cambridgeshire",Accounting & Finance Jobs,33492.95,33492.95,33492.95,contract,Unknown,GBP
Decorator (Self-Employed),MyJobQuote,"Blandford Forum, Dorset",Trade & Construction Jobs,44520.41,44520.41,44520.41,contract,Unknown,GBP
Carpenter (Self-Employed),MyJobQuote,"Caversham, Reading",Trade & Construction Jobs,45519.62,45519.62,45519.62,contract,Unknown,GBP
Decorator (Self-Employed),MyJobQuote,"Coalville, Leicestershire",Trade & Construction Jobs,45789.48,45789.48,45789.48,contract,Unknown,GBP
Financial Controller *Start-up Tech*,HAYS,"The City, Central London",Accounting & Finance Jobs,75523.76,75523.76,75523.76,Unknown,Unknown,GBP
Painter & Decorator (Self-Employed),MyJobQuote,"Berkshire, South East England",Trade & Construction Jobs,41331.14,41331.14,41331.14,contract,Unknown,GBP
Painter & Decorator (Self-Employed),MyJobQuote,"Witney, Oxfordshire",Trade & Construction Jobs,46014.48,46014.48,46014.48,contract,Unknown,GBP
Decorator (Self-Employed),MyJobQuote,"Clapham Junction, South West London",Trade & Construction Jobs,48310.04,48310.04,48310.04,contract,Unknown,GBP
Trainee Solicitor,Bell Cornwall Recruitment,"Warwick, Warwickshire",Legal Jobs,24000.0,26000.0,25000.0,permanent,full_time,GBP
Kitchen Fitter (Self-Employed),MyJobQuote,"Hastings, East Sussex",Trade & Construction Jobs,43659.22,43659.22,43659.22,contract,Unknown,GBP
Decorator (Self-Employed),MyJobQuote,"Farnborough, Hampshire",Trade & Construction Jobs,41495.92,41495.92,41495.92,contract,Unknown,GBP
Delivery Driver - Leeds,Ocado Logistics,"Hillhouse, Huddersfield",Logistics & Warehouse Jobs,12.0,12.0,12.0,permanent,full_time,GBP
Bathroom Fitter (Self-Employed),MyJobQuote,"Godalming, Surrey",Trade & Construction Jobs,45348.3,45348.3,45348.3,contract,Unknown,GBP
Painter & Decorator (Self-Employed),MyJobQuote,"Milton Keynes, Buckinghamshire",Trade & Construction Jobs,45463.0,45463.0,45463.0,contract,Unknown,GBP
Floor Fitter (Self-Employed),MyJobQuote,"Inverclyde, Scotland",Trade & Construction Jobs,46005.97,46005.97,46005.97,contract,Unknown,GBP
Tiler (Self-Employed),MyJobQuote,"Plymouth, South West England",Trade & Construction Jobs,60565.19,60565.19,60565.19,contract,Unknown,GBP
"SEN / SEND Tutor, Dorset",Targeted Provision Ltd,"West Allington, Bridport",Teaching Jobs,58240.0,72800.0,65520.0,Unknown,part_time,GBP
Floor Fitter (Self-Employed),MyJobQuote,"Morpeth, Northumberland",Trade & Construction Jobs,39421.16,39421.16,39421.16,contract,Unknown,GBP
Scrub Nurse/ODP - Theatre Practitioner,Ramsay Health Care,"Ashtead, Surrey",Healthcare & Nursing Jobs,40908.73,40908.73,40908.73,Unknown,full_time,GBP
Floor Fitter (Self-Employed),MyJobQuote,"Rusholme, Manchester",Trade & Construction Jobs,42636.84,42636.84,42636.84,contract,Unknown,GBP
Floor Fitter (Self-Employed),MyJobQuote,"Ashton-Under-Lyne, Greater Manchester",Trade & Construction Jobs,44786.64,44786.64,44786.64,contract,Unknown,GBP
Painter & Decorator (Self-Employed),MyJobQuote,"Warrington, Cheshire",Trade & Construction Jobs,44395.29,44395.29,44395.29,contract,Unknown,GBP
Commercial Manager / Quantity Surveyor,HAYS,"Hull, East Riding Of Yorkshire",Trade & Construction Jobs,54255.35,54255.35,54255.35,permanent,Unknown,GBP
Kitchen Fitter (Self-Employed),MyJobQuote,"Kent, South East England",Trade & Construction Jobs,46466.4,46466.4,46466.4,contract,Unknown,GBP
Decorator (Self-Employed),MyJobQuote,"Dundee, Scotland",Trade & Construction Jobs,47175.73,47175.73,47175.73,contract,Unknown,GBP
Builder (Self-Employed),MyJobQuote,"Cullompton, Devon",Trade & Construction Jobs,41085.84,41085.84,41085.84,contract,Unknown,GBP
Carpenter (Self-Employed),MyJobQuote,"Aldershot, Hampshire",Trade & Construction Jobs,49754.28,49754.28,49754.28,contract,Unknown,GBP
Builder (Self-Employed),MyJobQuote,"Blaenau Gwent, Wales",Trade & Construction Jobs,44825.96,44825.96,44825.96,contract,Unknown,GBP
Tiler (Self-Employed),MyJobQuote,"Midlothian, Scotland",Trade & Construction Jobs,54121.4,54121.4,54121.4,contract,Unknown,GBP
BIM Manager,HAYS,"Lisburn, Northern Ireland",IT Jobs,48519.29,48519.29,48519.29,Unknown,Unknown,GBP
Decorator (Self-Employed),MyJobQuote,"Wealdstone, Harrow",Trade & Construction Jobs,36834.34,36834.34,36834.34,contract,Unknown,GBP
Bathroom Fitter (Self-Employed),MyJobQuote,"Farnborough, Hampshire",Trade & Construction Jobs,48902.26,48902.26,48902.26,contract,Unknown,GBP
Floor Fitter (Self-Employed),MyJobQuote,"Dorset, South West England",Trade & Construction Jobs,45976.06,45976.06,45976.06,contract,Unknown,GBP
Builder (Self-Employed),MyJobQuote,"Bridgwater, Somerset",Trade & Construction Jobs,43641.15,43641.15,43641.15,contract,Unknown,GBP
Tiler (Self-Employed),MyJobQuote,"Burton-On-Trent, Staffordshire",Trade & Construction Jobs,48869.02,48869.02,48869.02,contract,Unknown,GBP
Painter & Decorator (Self-Employed),MyJobQuote,"Sutton, London",Trade & Construction Jobs,45210.29,45210.29,45210.29,contract,Unknown,GBP
Carpenter (Self-Employed),MyJobQuote,"Bridgwater, Somerset",Trade & Construction Jobs,46421.58,46421.58,46421.58,contract,Unknown,GBP
Senior Quantity Surveyor,HAYS,"Coventry, West Midlands",Trade & Construction Jobs,57640.78,57640.78,57640.78,Unknown,Unknown,GBP
Ex-NTP Teacher,Targeted Provision Ltd,"Marston Gate, Stafford",Teaching Jobs,58240.0,72800.0,65520.0,Unknown,part_time,GBP
Decorator (Self-Employed),MyJobQuote,"Cliddesden, Basingstoke",Trade & Construction Jobs,45738.59,45738.59,45738.59,contract,Unknown,GBP
Painter & Decorator (Self-Employed),MyJobQuote,"Lancing, West Sussex",Trade & Construction Jobs,42666.98,42666.98,42666.98,contract,Unknown,GBP
Carpenter (Self-Employed),MyJobQuote,"Louth, Lincolnshire",Trade & Construction Jobs,54511.87,54511.87,54511.87,contract,Unknown,GBP
Kitchen Fitter (Self-Employed),MyJobQuote,"Buckingham, Buckinghamshire",Trade & Construction Jobs,42397.12,42397.12,42397.12,contract,Unknown,GBP
Painter & Decorator (Self-Employed),MyJobQuote,"Bridgend, Bridgend County",Trade & Construction Jobs,43005.43,43005.43,43005.43,contract,Unknown,GBP
Painter & Decorator (Self-Employed),MyJobQuote,"Lincolnshire, East Midlands",Trade & Construction Jobs,41208.82,41208.82,41208.82,contract,Unknown,GBP
"SEN / SEND Tutor, Berkshire",Targeted Provision Ltd,"Woosehill, Wokingham",Teaching Jobs,58240.0,72800.0,65520.0,Unknown,part_time,GBP
Customer Service Advisor,EE,"Walkerville, Newcastle Upon Tyne",Social work Jobs,25087.0,25087.0,25087.0,permanent,full_time,GBP
Floor Fitter (Self-Employed),MyJobQuote,"Wiltshire, South West England",Trade & Construction Jobs,41145.12,41145.12,41145.12,contract,Unknown,GBP
Painter & Decorator (Self-Employed),MyJobQuote,"Worksop, Nottinghamshire",Trade & Construction Jobs,40608.49,40608.49,40608.49,contract,Unknown,GBP
Theatre Scrub Nurse/ODP - Orthopaedics/Spinal,Ramsay Health Care,"Awbridge, Romsey",Healthcare & Nursing Jobs,54083.06,54083.06,54083.06,Unknown,full_time,GBP
Decorator (Self-Employed),MyJobQuote,"Shrewsbury, Shropshire",Trade & Construction Jobs,41926.08,41926.08,41926.08,contract,Unknown,GBP
Carpenter (Self-Employed),MyJobQuote,"East Midlands, UK",Trade & Construction Jobs,55000.32,55000.32,55000.32,contract,Unknown,GBP
Builder (Self-Employed),MyJobQuote,"Stanley, Ilkeston",Trade & Construction Jobs,35983.13,35983.13,35983.13,contract,Unknown,GBP
Decorator (Self-Employed),MyJobQuote,"Wigan, Greater Manchester",Trade & Construction Jobs,43173.71,43173.71,43173.71,contract,Unknown,GBP
Kitchen Fitter (Self-Employed),MyJobQuote,"Fieldhead Business Centre, Bradford",Trade & Construction Jobs,45825.39,45825.39,45825.39,contract,Unknown,GBP
Builder (Self-Employed),MyJobQuote,"Bridgend, Bridgend County",Trade & Construction Jobs,42263.94,42263.94,42263.94,contract,Unknown,GBP
Construction Manager,HAYS,"Cambridge, Cambridgeshire",Trade & Construction Jobs,51972.5,51972.5,51972.5,permanent,full_time,GBP
Decorator (Self-Employed),MyJobQuote,"West Sussex, South East England",Trade & Construction Jobs,46917.39,46917.39,46917.39,contract,Unknown,GBP
Tiler (Self-Employed),MyJobQuote,"Ellesmere Port, Cheshire",Trade & Construction Jobs,60360.09,60360.09,60360.09,contract,Unknown,GBP
Decorator (Self-Employed),MyJobQuote,"West Berkshire, South East England",Trade & Construction Jobs,47047.55,47047.55,47047.55,contract,Unknown,GBP
Sales Associate - Uncapped Commission,EE,"Spital Tongues, Newcastle Upon Tyne",Sales Jobs,13379.0,13379.0,13379.0,Unknown,part_time,GBP
Bathroom Fitter (Self-Employed),MyJobQuote,"Hartlepool, County Durham",Trade & Construction Jobs,46770.41,46770.41,46770.41,contract,Unknown,GBP
Sales Advisor - Uncapped Commission,EE,"Maritime Quarter, Swansea",Sales Jobs,25087.0,25087.0,25087.0,permanent,full_time,GBP
Trainee Certified Ethical Hacker,Newto Training,UK,IT Jobs,25000.0,50000.0,37500.0,permanent,full_time,GBP
Mobile Vehicle Technician - Stratford,RAC,"Stratford, East London",Engineering Jobs,25000.0,57000.0,41000.0,Unknown,full_time,GBP
Category Manager - Foodservice and Convenience,KP Snacks,"Chalvey, Slough",Retail Jobs,55511.69,55511.69,55511.69,Unknown,Unknown,GBP
Bathroom Fitter (Self-Employed),MyJobQuote,"Huntingdon, Cambridgeshire",Trade & Construction Jobs,41455.65,41455.65,41455.65,contract,Unknown,GBP
Floor Fitter (Self-Employed),MyJobQuote,"Plymouth, South West England",Trade & Construction Jobs,41143.68,41143.68,41143.68,contract,Unknown,GBP
Bathroom Fitter (Self-Employed),MyJobQuote,"Suffolk, Eastern England",Trade & Construction Jobs,41638.79,41638.79,41638.79,contract,Unknown,GBP
Floor Fitter (Self-Employed),MyJobQuote,"Elstow, Bedford",Trade & Construction Jobs,42012.62,42012.62,42012.62,contract,Unknown,GBP
Builder (Self-Employed),MyJobQuote,"Ladywood, Birmingham",Trade & Construction Jobs,47907.21,47907.21,47907.21,contract,Unknown,GBP
Painter & Decorator (Self-Employed),MyJobQuote,"Kidderminster, Worcestershire",Trade & Construction Jobs,42095.56,42095.56,42095.56,contract,Unknown,GBP
Painter & Decorator (Self-Employed),MyJobQuote,"Stroud, Gloucestershire",Trade & Construction Jobs,45771.49,45771.49,45771.49,contract,Unknown,GBP
Painter & Decorator (Self-Employed),MyJobQuote,"Kent, South East England",Trade & Construction Jobs,46803.07,46803.07,46803.07,contract,Unknown,GBP
Treasury,HAYS,"Gatwick, Surrey",Accounting & Finance Jobs,59041.81,59041.81,59041.81,contract,Unknown,GBP
Kitchen Fitter (Self-Employed),MyJobQuote,"Rochdale, Greater Manchester",Trade & Construction Jobs,39587.64,39587.64,39587.64,contract,Unknown,GBP
Teaching and Learning Assistant,Witherslack Group,"Wheatley, Oxford",Teaching Jobs,24518.67,24518.67,24518.67,contract,full_time,GBP
Market Research Interviewer - Car Required - Part Time,Ipsos,"Blairmore, Nairn",Part time Jobs,14.0,14.0,14.0,Unknown,part_time,GBP
Builder (Self-Employed),MyJobQuote,"Cardiff County, Wales",Trade & Construction Jobs,42088.05,42088.05,42088.05,contract,Unknown,GBP
Audit Senior,HAYS,"Lancaster, Lancashire",Accounting & Finance Jobs,44647.84,44647.84,44647.84,Unknown,Unknown,GBP
Carpenter (Self-Employed),MyJobQuote,"Isle Of Anglesey, Wales",Trade & Construction Jobs,58886.66,58886.66,58886.66,contract,Unknown,GBP
Painter & Decorator (Self-Employed),MyJobQuote,"Woodbridge, Suffolk",Trade & Construction Jobs,44375.73,44375.73,44375.73,contract,Unknown,GBP
Amazon Flex Delivery Driver - Earn £14 - £18 per hour*,Amazon Flex,"Ruscombe, Reading",Logistics & Warehouse Jobs,14.0,18.0,16.0,Unknown,Unknown,GBP
Floor Fitter (Self-Employed),MyJobQuote,"Carmarthenshire, Wales",Trade & Construction Jobs,45477.75,45477.75,45477.75,contract,Unknown,GBP
Management Accountant,HAYS,"Chippenham, Wiltshire",Accounting & Finance Jobs,53081.18,53081.18,53081.18,permanent,full_time,GBP
Carpenter (Self-Employed),MyJobQuote,"Cambridge, Cambridgeshire",Trade & Construction Jobs,55862.62,55862.62,55862.62,contract,Unknown,GBP
Kitchen Fitter (Self-Employed),MyJobQuote,"County Antrim, Northern Ireland",Trade & Construction Jobs,40876.59,40876.59,40876.59,contract,Unknown,GBP
Kitchen Fitter (Self-Employed),MyJobQuote,"Scottish Borders, Scotland",Trade & Construction Jobs,44403.93,44403.93,44403.93,contract,Unknown,GBP
Decorator (Self-Employed),MyJobQuote,"Poole, Dorset",Trade & Construction Jobs,40466.42,40466.42,40466.42,contract,Unknown,GBP
Builder (Self-Employed),MyJobQuote,"Welwyn Garden City, Hertfordshire",Trade & Construction Jobs,42609.32,42609.32,42609.32,contract,Unknown,GBP
Roadside Vehicle Mechanic,RAC,"Rodbourne Cheney, Swindon",Engineering Jobs,42609.32,61000.0,51804.66,Unknown,full_time,GBP
Roadside Technician - Bromley,RAC,"Bromley, South East London",Engineering Jobs,42609.32,66000.0,54304.66,Unknown,full_time,GBP
Retail Shift Manager,Lidl GB,"Chequers Centre, Maidstone",Retail Jobs,46925.17,46925.17,46925.17,Unknown,full_time,GBP
Handyman (Self-Employed),MyJobQuote,"Richmond, West London",Trade & Construction Jobs,47456.76,47456.76,47456.76,contract,Unknown,GBP
Tiler (Self-Employed),MyJobQuote,"Doncaster, South Yorkshire",Trade & Construction Jobs,50596.68,50596.68,50596.68,contract,Unknown,GBP
Site Manager (Co. Antrim),HAYS,"Antrim, County Antrim",Trade & Construction Jobs,46849.6,46849.6,46849.6,permanent,full_time,GBP
Mobile Vehicle Technician - Coventry,RAC,"Old Town, Stratford-Upon-Avon",Engineering Jobs,46849.6,52000.0,49424.8,Unknown,full_time,GBP
Mobile Mechanic,RAC,"North Mymms, Hatfield",Engineering Jobs,46849.6,52000.0,49424.8,Unknown,full_time,GBP
Kitchen Fitter (Self-Employed),MyJobQuote,"Wolverhampton, West Midlands",Trade & Construction Jobs,44493.71,44493.71,44493.71,contract,Unknown,GBP
Builder (Self-Employed),MyJobQuote,"St. Neots, Cambridgeshire",Trade & Construction Jobs,42813.47,42813.47,42813.47,contract,Unknown,GBP
Decorator (Self-Employed),MyJobQuote,"Cannock, Staffordshire",Trade & Construction Jobs,37223.46,37223.46,37223.46,contract,Unknown,GBP
Accounts Senior / Semi Senior,HAYS,"Preston, Lancashire",Accounting & Finance Jobs,30836.21,30836.21,30836.21,Unknown,Unknown,GBP
Handyman (Self-Employed),MyJobQuote,"Paisley, Renfrewshire",Trade & Construction Jobs,45892.87,45892.87,45892.87,contract,Unknown,GBP
Bathroom Fitter (Self-Employed),MyJobQuote,"Bicester, Oxfordshire",Trade & Construction Jobs,46520.23,46520.23,46520.23,contract,Unknown,GBP
Bathroom Fitter (Self-Employed),MyJobQuote,"Salford, Greater Manchester",Trade & Construction Jobs,45462.44,45462.44,45462.44,contract,Unknown,GBP
Decorator (Self-Employed),MyJobQuote,"Ealing, West London",Trade & Construction Jobs,47543.01,47543.01,47543.01,contract,Unknown,GBP
Builder (Self-Employed),MyJobQuote,"Cheltenham Trade Park, Cheltenham",Trade & Construction Jobs,48313.17,48313.17,48313.17,contract,Unknown,GBP
Mobile Vehicle Technician,RAC,"Wymington, Rushden",Engineering Jobs,48313.17,52000.0,50156.585,Unknown,full_time,GBP
Builder (Self-Employed),MyJobQuote,"Moray, Scotland",Trade & Construction Jobs,46847.06,46847.06,46847.06,contract,Unknown,GBP
Decorator (Self-Employed),MyJobQuote,"Feltham, London",Trade & Construction Jobs,45909.2,45909.2,45909.2,contract,Unknown,GBP
Decorator (Self-Employed),MyJobQuote,"Isle Of Anglesey, Wales",Trade & Construction Jobs,44302.79,44302.79,44302.79,contract,Unknown,GBP
Remote working Tax Advisor - Written Consultancy Work,HAYS,"Leicestershire, East Midlands",Accounting & Finance Jobs,39623.6,39623.6,39623.6,Unknown,Unknown,GBP
Carpenter (Self-Employed),MyJobQuote,"East Grinstead, West Sussex",Trade & Construction Jobs,46786.91,46786.91,46786.91,contract,Unknown,GBP
Service Engineer,NG Bailey,"Cardiff County, Wales",Engineering Jobs,44774.22,44774.22,44774.22,permanent,full_time,GBP
Decorator (Self-Employed),MyJobQuote,"South East England, UK",Trade & Construction Jobs,44510.22,44510.22,44510.22,contract,Unknown,GBP
Handyman (Self-Employed),MyJobQuote,"Yarlet, Stafford",Trade & Construction Jobs,41913.29,41913.29,41913.29,contract,Unknown,GBP
Builder (Self-Employed),MyJobQuote,"Inverness, Highland",Trade & Construction Jobs,43352.03,43352.03,43352.03,contract,Unknown,GBP
Decorator (Self-Employed),MyJobQuote,"Marlow, Buckinghamshire",Trade & Construction Jobs,48760.82,48760.82,48760.82,contract,Unknown,GBP
Painter & Decorator (Self-Employed),MyJobQuote,"Gillingham, Kent",Trade & Construction Jobs,44973.86,44973.86,44973.86,contract,Unknown,GBP
Kitchen Fitter (Self-Employed),MyJobQuote,"County Tyrone, Northern Ireland",Trade & Construction Jobs,43230.15,43230.15,43230.15,contract,Unknown,GBP
Electrical & Instrumentation Technician,Johnson Matthey,"Royston, Hertfordshire",Engineering Jobs,41271.24,41271.24,41271.24,Unknown,Unknown,GBP
Financial Consultant – Cashflow,HAYS,"London, UK",IT Jobs,59305.4,59305.4,59305.4,Unknown,Unknown,GBP
Floor Fitter (Self-Employed),MyJobQuote,"Chelmsford, Essex",Trade & Construction Jobs,44311.07,44311.07,44311.07,contract,Unknown,GBP
Kitchen Fitter (Self-Employed),MyJobQuote,"Manchester Science Park, Manchester",Trade & Construction Jobs,45845.5,45845.5,45845.5,contract,Unknown,GBP
Carpenter (Self-Employed),MyJobQuote,"Cannock, Staffordshire",Trade & Construction Jobs,50354.55,50354.55,50354.55,contract,Unknown,GBP
Carpenter (Self-Employed),MyJobQuote,"Hertfordshire, Eastern England",Trade & Construction Jobs,56455.93,56455.93,56455.93,contract,Unknown,GBP
Painter & Decorator (Self-Employed),MyJobQuote,"Telford, Shropshire",Trade & Construction Jobs,39681.72,39681.72,39681.72,contract,Unknown,GBP
Kitchen Fitter (Self-Employed),MyJobQuote,"Waltham Cross, Hertfordshire",Trade & Construction Jobs,41797.53,41797.53,41797.53,contract,Unknown,GBP
Floor Fitter (Self-Employed),MyJobQuote,"South West England, UK",Trade & Construction Jobs,44352.04,44352.04,44352.04,contract,Unknown,GBP
Handyman (Self-Employed),MyJobQuote,"Elstow, Bedford",Trade & Construction Jobs,38983.37,38983.37,38983.37,contract,Unknown,GBP
Carpenter (Self-Employed),MyJobQuote,"Cheshire, North West England",Trade & Construction Jobs,46116.93,46116.93,46116.93,contract,Unknown,GBP
Builder (Self-Employed),MyJobQuote,"Northampton, Northamptonshire",Trade & Construction Jobs,44482.46,44482.46,44482.46,contract,Unknown,GBP
Compliance Manager - Housing Maintenance,HAYS,"Northamptonshire, East Midlands",Trade & Construction Jobs,58451.97,58451.97,58451.97,contract,Unknown,GBP
Painter & Decorator (Self-Employed),MyJobQuote,"Chesterton, Cambridge",Trade & Construction Jobs,36843.9,36843.9,36843.9,contract,Unknown,GBP
Handyman (Self-Employed),MyJobQuote,"City, Cowbridge",Trade & Construction Jobs,46993.33,46993.33,46993.33,contract,Unknown,GBP
Painter & Decorator (Self-Employed),MyJobQuote,"Ilford, Essex",Trade & Construction Jobs,42129.29,42129.29,42129.29,contract,Unknown,GBP
Bathroom Fitter (Self-Employed),MyJobQuote,"Market Harborough, Leicestershire",Trade & Construction Jobs,42491.64,42491.64,42491.64,contract,Unknown,GBP
Intervention Tutor,Targeted Provision Ltd,"Hilperton Marsh, Trowbridge",Teaching Jobs,58240.0,72800.0,65520.0,Unknown,part_time,GBP
Associate Head Teacher,Witherslack Group,"Hildenborough, Tonbridge",Teaching Jobs,56021.39,56021.39,56021.39,Unknown,full_time,GBP
Handyman (Self-Employed),MyJobQuote,"Powys, Wales",Trade & Construction Jobs,41816.95,41816.95,41816.95,contract,Unknown,GBP
Floor Fitter (Self-Employed),MyJobQuote,"West Lothian, Scotland",Trade & Construction Jobs,40375.71,40375.71,40375.71,contract,Unknown,GBP
Roadside Rescue Mechanic,RAC,"Newland, Malvern",Engineering Jobs,40375.71,61000.0,50687.854999999996,Unknown,full_time,GBP
Floor Fitter (Self-Employed),MyJobQuote,"Eastbourne, East Sussex",Trade & Construction Jobs,38366.73,38366.73,38366.73,contract,Unknown,GBP
Bathroom Fitter (Self-Employed),MyJobQuote,"Covent Garden, Central London",Trade & Construction Jobs,46963.41,46963.41,46963.41,contract,Unknown,GBP
Mobile Vehicle Technician,RAC,"Ash Vale, Aldershot",Engineering Jobs,46963.41,52000.0,49481.705,Unknown,full_time,GBP
Group Financial Controller,HAYS,"Bristol, South West England",Accounting & Finance Jobs,92888.63,92888.63,92888.63,permanent,Unknown,GBP
Compliance Officer,HAYS,"London, UK",IT Jobs,42025.04,42025.04,42025.04,contract,Unknown,GBP
Carpenter (Self-Employed),MyJobQuote,"Truro, Cornwall",Trade & Construction Jobs,48296.77,48296.77,48296.77,contract,Unknown,GBP
SLD Tutor,Targeted Provision Ltd,"Kingsland, Shrewsbury",Teaching Jobs,58240.0,72800.0,65520.0,Unknown,part_time,GBP
Painter & Decorator (Self-Employed),MyJobQuote,"Chesterton, Cambridge",Trade & Construction Jobs,41735.59,41735.59,41735.59,contract,Unknown,GBP
"SEN / SEND Tutor, Tyne and Wear",Targeted Provision Ltd,"Chirton, North Shields",Teaching Jobs,58240.0,72800.0,65520.0,Unknown,part_time,GBP
Credit Controller,HAYS,"Huddersfield, West Yorkshire",Accounting & Finance Jobs,31127.18,31127.18,31127.18,contract,Unknown,GBP
Bathroom Fitter (Self-Employed),MyJobQuote,"Cheadle, Greater Manchester",Trade & Construction Jobs,45921.77,45921.77,45921.77,contract,Unknown,GBP
Floor Fitter (Self-Employed),MyJobQuote,"Sevenoaks, Kent",Trade & Construction Jobs,41041.86,41041.86,41041.86,contract,Unknown,GBP
Carpenter (Self-Employed),MyJobQuote,"Leeds, West Yorkshire",Trade & Construction Jobs,46354.95,46354.95,46354.95,contract,Unknown,GBP
Handyman (Self-Employed),MyJobQuote,"Rochdale, Greater Manchester",Trade & Construction Jobs,45890.99,45890.99,45890.99,contract,Unknown,GBP
Finance Manager,Meridian Business Support,"East Coker, Yeovil",Accounting & Finance Jobs,50000.0,50000.0,50000.0,permanent,Unknown,GBP
Estates Compliance Manager (M&E),HAYS,"Armagh, Northern Ireland",Trade & Construction Jobs,39850.14,39850.14,39850.14,contract,Unknown,GBP
Mobile Mechanic,RAC,"Claremont Park, Esher",Engineering Jobs,39850.14,57000.0,48425.07,Unknown,full_time,GBP
Builder (Self-Employed),MyJobQuote,"Solihull, West Midlands",Trade & Construction Jobs,46031.07,46031.07,46031.07,contract,Unknown,GBP
